Temperature,Pressure,Humidity,X,Y,Z,label
44,540,28,1,1,1,1
45,671,14,1,1,1,1
40,888,13,1,0,1,1
45,790,16,0,0,1,1
43,551,23,0,1,1,1
46,760,13,1,0,1,1
45,566,24,1,1,1,1
43,737,24,1,0,1,1
44,789,23,1,0,1,1
41,524,23,0,0,1,1
42,709,21,1,0,1,1
43,783,22,1,1,1,1
41,806,26,1,0,1,1
45,848,24,1,1,1,1
40,685,10,0,0,1,1
40,739,24,0,1,1,1
43,645,26,0,1,1,1
41,818,28,1,0,1,1
42,755,26,1,0,1,1
46,538,12,0,0,1,1
43,666,17,1,0,1,1
45,741,29,0,1,1,1
45,664,12,0,0,1,1
46,507,13,1,0,1,1
46,668,15,1,1,1,1
41,827,17,0,1,1,1
45,755,28,1,0,1,1
41,611,10,1,1,1,1
45,636,21,1,0,1,1
40,551,10,1,0,1,1
45,842,10,1,0,1,1
44,855,29,0,0,1,1
45,587,20,0,1,1,1
42,671,25,0,0,1,1
46,615,18,1,1,1,1
40,664,12,1,0,1,1
46,732,24,1,1,1,1
46,570,21,1,0,1,1
40,751,10,1,0,1,1
46,538,14,1,0,1,1
45,849,24,0,1,1,1
40,512,13,1,0,1,1
41,597,24,0,1,1,1
46,513,22,1,0,1,1
40,685,28,0,1,1,1
41,734,23,0,0,1,1
45,585,21,0,0,1,1
46,634,16,1,0,1,1
41,662,11,1,1,1,1
46,703,21,1,1,1,1
44,633,28,0,1,1,1
46,857,11,0,0,1,1
45,598,17,1,0,1,1
45,778,26,0,1,1,1
46,777,29,1,0,1,1
42,656,18,1,1,1,1
45,793,14,1,1,1,1
41,874,29,0,0,1,1
45,612,20,0,1,1,1
46,704,10,0,1,1,1
46,677,24,1,1,1,1
45,557,17,0,1,1,1
40,753,18,0,1,1,1
41,697,25,0,1,1,1
41,735,15,1,0,1,1
45,827,28,0,1,1,1
46,873,22,1,1,1,1
44,875,22,0,0,1,1
45,846,28,1,0,1,1
43,640,16,1,1,1,1
40,867,18,0,0,1,1
42,638,13,1,0,1,1
45,612,20,0,1,1,1
41,874,27,1,0,1,1
45,770,12,1,1,1,1
46,753,18,1,0,1,1
41,824,17,0,0,1,1
46,622,20,0,1,1,1
44,666,25,0,1,1,1
45,650,15,0,1,1,1
45,720,25,1,0,1,1
45,811,20,1,0,1,1
41,650,21,1,1,1,1
40,847,22,0,0,1,1
46,864,18,0,0,1,1
43,770,18,0,1,1,1
46,830,21,0,1,1,1
46,631,16,0,0,1,1
45,505,13,0,1,1,1
44,703,24,1,0,1,1
43,884,10,1,1,1,1
45,800,12,1,0,1,1
41,570,16,0,0,1,1
43,667,18,1,1,1,1
46,846,26,0,0,1,1
40,631,10,0,1,1,1
41,712,25,1,1,1,1
42,572,15,0,1,1,1
45,570,21,1,0,1,1
41,528,27,0,1,1,1
45,570,29,0,1,1,1
46,693,29,0,1,1,1
40,616,21,1,0,1,1
45,734,24,0,1,1,1
43,514,14,1,1,1,1
41,871,12,1,1,1,1
43,682,25,1,0,1,1
40,610,26,0,1,1,1
46,562,25,0,1,1,1
45,797,25,1,1,1,1
44,890,29,0,1,1,1
46,702,24,0,0,1,1
41,642,21,1,1,1,1
45,630,11,0,1,1,1
44,888,17,0,0,1,1
44,801,15,1,1,1,1
45,796,11,1,0,1,1
41,558,20,0,1,1,1
44,577,24,0,0,1,1
46,671,16,0,0,1,1
43,791,13,1,0,1,1
40,685,17,0,0,1,1
46,858,15,0,0,1,1
44,590,26,0,0,1,1
46,652,21,1,1,1,1
46,535,14,0,0,1,1
42,696,27,0,1,1,1
45,861,21,0,0,1,1
45,605,11,0,0,1,1
44,559,20,1,0,1,1
44,800,26,0,1,1,1
45,834,19,0,1,1,1
41,827,17,1,0,1,1
46,659,12,1,1,1,1
41,885,24,0,1,1,1
45,812,17,0,1,1,1
45,741,15,1,1,1,1
45,885,17,0,1,1,1
43,765,14,1,0,1,1
45,590,20,1,0,1,1
44,618,12,1,1,1,1
45,544,18,0,0,1,1
45,818,20,0,0,1,1
46,627,29,0,1,1,1
45,646,15,0,1,1,1
42,794,20,0,1,1,1
46,596,11,0,1,1,1
46,574,23,0,0,1,1
44,656,26,0,0,1,1
46,738,11,1,0,1,1
42,652,25,1,1,1,1
42,654,21,1,0,1,1
40,620,24,1,0,1,1
46,645,12,0,0,1,1
42,699,16,0,1,1,1
46,899,24,1,1,1,1
46,621,14,1,0,1,1
46,833,14,0,1,1,1
41,558,28,0,1,1,1
41,870,11,0,1,1,1
44,864,28,0,1,1,1
41,674,11,0,0,1,1
46,732,25,0,0,1,1
41,589,12,1,0,1,1
45,564,11,0,1,1,1
43,585,29,0,0,1,1
40,770,16,0,0,1,1
45,519,15,1,0,1,1
46,803,18,0,0,1,1
45,767,28,1,0,1,1
44,686,22,0,1,1,1
46,871,13,0,0,1,1
44,603,16,1,1,1,1
40,578,12,1,1,1,1
45,784,25,1,0,1,1
42,763,22,1,1,1,1
46,543,13,0,1,1,1
42,660,17,1,0,1,1
46,660,11,1,0,1,1
40,769,12,1,1,1,1
46,690,27,1,1,1,1
46,664,28,1,1,1,1
45,860,27,0,0,1,1
42,607,25,0,0,1,1
46,792,18,0,1,1,1
43,824,18,1,1,1,1
45,880,22,0,0,1,1
43,817,18,1,0,1,1
46,765,10,1,0,1,1
45,797,11,1,0,1,1
41,750,23,0,0,1,1
42,618,11,0,1,1,1
44,828,15,0,1,1,1
41,747,16,1,1,1,1
44,645,25,0,1,1,1
42,763,24,1,1,1,1
44,595,22,1,1,1,1
44,585,21,1,0,1,1
44,857,23,1,0,1,1
42,750,24,0,1,1,1
45,691,19,1,1,1,1
43,590,10,0,0,1,1
42,662,12,1,0,1,1
42,809,20,1,1,1,1
46,765,14,0,1,1,1
44,638,16,0,0,1,1
46,757,11,1,1,1,1
44,658,16,1,0,1,1
45,654,17,0,1,1,1
45,641,26,1,0,1,1
45,763,18,0,1,1,1
44,761,12,0,1,1,1
43,892,19,0,1,1,1
45,538,27,1,0,1,1
46,666,11,1,1,1,1
46,567,13,1,0,1,1
43,677,21,0,0,1,1
45,806,20,1,1,1,1
40,660,18,0,1,1,1
41,522,10,0,1,1,1
43,608,23,0,0,1,1
45,873,23,0,1,1,1
40,895,29,0,0,1,1
45,598,28,1,0,1,1
45,816,28,1,0,1,1
44,585,13,1,1,1,1
44,581,29,0,0,1,1
45,554,13,0,0,1,1
45,888,28,1,1,1,1
45,626,26,0,1,1,1
42,528,14,1,0,1,1
40,671,22,0,1,1,1
46,579,23,0,1,1,1
46,723,13,1,1,1,1
46,608,14,0,1,1,1
40,732,18,0,0,1,1
44,758,21,1,1,1,1
45,605,26,1,0,1,1
42,777,14,1,0,1,1
45,659,22,0,0,1,1
43,870,23,1,1,1,1
41,541,24,0,0,1,1
45,848,21,1,0,1,1
46,833,22,1,1,1,1
43,745,26,1,1,1,1
44,681,14,1,0,1,1
45,870,19,0,0,1,1
46,772,10,1,1,1,1
40,809,28,0,0,1,1
40,892,17,0,1,1,1
46,821,28,0,1,1,1
43,771,20,0,1,1,1
45,658,16,0,0,1,1
40,862,14,0,1,1,1
45,731,16,1,0,1,1
41,760,18,1,1,1,1
46,635,29,0,0,1,1
46,725,12,1,0,1,1
46,827,12,0,1,1,1
40,712,16,1,1,1,1
41,687,27,1,0,1,1
44,633,23,0,1,1,1
43,853,28,0,0,1,1
43,760,26,0,1,1,1
45,833,26,1,1,1,1
45,596,20,0,1,1,1
41,657,28,1,0,1,1
41,792,15,1,0,1,1
43,603,16,0,0,1,1
44,514,15,1,1,1,1
45,540,18,0,1,1,1
41,577,11,1,1,1,1
43,670,18,1,1,1,1
46,806,24,1,1,1,1
46,731,23,0,1,1,1
42,674,18,0,1,1,1
42,563,17,0,0,1,1
46,894,27,0,1,1,1
45,864,15,1,0,1,1
45,872,16,1,1,1,1
42,672,11,1,1,1,1
41,830,13,0,0,1,1
46,732,12,1,1,1,1
43,538,14,1,1,1,1
45,533,27,1,1,1,1
46,559,17,1,0,1,1
40,595,28,1,1,1,1
45,587,23,1,1,1,1
41,757,24,0,0,1,1
40,535,16,1,1,1,1
46,569,23,0,1,1,1
44,768,24,1,0,1,1
44,801,22,1,0,1,1
44,716,25,0,0,1,1
41,537,17,0,1,1,1
46,720,12,0,1,1,1
43,824,16,0,1,1,1
42,649,22,0,1,1,1
45,680,25,1,1,1,1
46,868,10,0,0,1,1
40,589,19,1,1,1,1
45,871,16,0,0,1,1
45,757,19,0,1,1,1
46,653,25,1,1,1,1
40,820,14,1,0,1,1
46,529,27,1,1,1,1
46,701,19,1,1,1,1
42,689,28,1,0,1,1
45,586,20,1,0,1,1
44,694,28,0,0,1,1
40,575,18,0,1,1,1
45,628,24,1,0,1,1
41,738,28,0,0,1,1
43,706,28,1,0,1,1
42,588,17,0,1,1,1
46,817,23,1,1,1,1
45,625,10,1,1,1,1
44,889,19,0,1,1,1
42,722,20,1,0,1,1
41,666,26,0,1,1,1
46,767,25,1,0,1,1
43,796,11,1,0,1,1
40,618,27,1,0,1,1
40,875,24,0,0,1,1
41,671,29,1,1,1,1
43,881,10,1,0,1,1
45,773,21,1,1,1,1
46,800,24,1,1,1,1
45,551,12,1,1,1,1
42,575,15,1,1,1,1
41,698,25,0,0,1,1
46,643,12,0,1,1,1
46,613,26,0,0,1,1
46,777,10,1,1,1,1
46,726,13,0,0,1,1
40,882,21,1,1,1,1
45,838,12,1,1,1,1
45,809,27,0,1,1,1
40,737,28,0,0,1,1
42,771,18,0,0,1,1
46,533,10,0,1,1,1
45,814,18,0,1,1,1
46,855,17,0,1,1,1
45,825,18,1,0,1,1
45,840,24,1,1,1,1
41,883,11,0,0,1,1
42,822,18,0,0,1,1
43,598,23,1,0,1,1
40,572,27,1,1,1,1
42,666,19,0,0,1,1
43,523,10,0,1,1,1
40,741,18,1,0,1,1
43,741,26,1,0,1,1
43,795,27,0,0,1,1
41,650,21,1,1,1,1
45,802,13,1,0,1,1
46,670,17,1,0,1,1
45,813,14,1,0,1,1
46,705,27,1,0,1,1
41,707,20,0,0,1,1
42,533,23,1,0,1,1
46,502,14,0,0,1,1
45,798,16,1,1,1,1
45,801,20,1,1,1,1
41,653,26,1,1,1,1
42,533,17,1,0,1,1
40,707,13,0,1,1,1
40,801,26,1,1,1,1
40,766,18,0,1,1,1
44,824,18,0,0,1,1
45,809,19,1,1,1,1
45,779,11,1,0,1,1
40,507,26,1,0,1,1
45,675,25,0,1,1,1
44,791,18,1,1,1,1
43,691,29,0,0,1,1
44,636,26,1,1,1,1
45,815,19,0,1,1,1
42,510,19,0,1,1,1
43,875,27,0,0,1,1
43,721,29,1,1,1,1
45,751,15,1,0,1,1
44,890,25,1,1,1,1
43,789,10,1,1,1,1
42,739,11,1,0,1,1
40,820,22,0,0,1,1
41,777,19,0,0,1,1
46,682,21,1,0,1,1
46,891,23,0,1,1,1
45,522,27,1,1,1,1
45,690,21,0,0,1,1
46,768,25,1,1,1,1
46,557,12,0,1,1,1
40,632,22,1,0,1,1
46,588,16,0,0,1,1
45,670,23,0,1,1,1
42,642,17,0,1,1,1
46,802,28,1,0,1,1
46,724,17,1,1,1,1
43,671,24,0,1,1,1
40,547,18,1,1,1,1
46,645,28,0,0,1,1
44,601,17,0,0,1,1
46,560,12,1,1,1,1
46,692,18,0,1,1,1
46,550,13,0,1,1,1
46,591,14,0,0,1,1
44,857,12,0,0,1,1
44,860,28,0,1,1,1
45,545,28,0,0,1,1
46,798,28,0,1,1,1
46,810,27,0,0,1,1
43,829,10,0,0,1,1
42,734,11,0,0,1,1
40,673,28,0,1,1,1
46,617,24,0,1,1,1
45,572,14,0,1,1,1
46,642,12,0,0,1,1
46,613,27,0,1,1,1
42,663,25,0,0,1,1
42,860,25,1,1,1,1
44,832,11,1,0,1,1
45,523,21,1,1,1,1
40,875,22,1,1,1,1
45,716,24,1,1,1,1
42,547,20,0,1,1,1
45,557,23,0,1,1,1
45,536,25,1,1,1,1
43,698,27,1,0,1,1
46,793,24,0,0,1,1
46,696,24,0,1,1,1
42,697,19,1,1,1,1
45,724,14,1,1,1,1
44,793,26,1,1,1,1
45,880,28,0,0,1,1
46,871,22,1,1,1,1
44,589,18,1,1,1,1
45,502,28,0,0,1,1
45,515,17,1,0,1,1
45,537,24,1,0,1,1
45,830,26,0,1,1,1
40,614,21,0,1,1,1
46,823,10,0,0,1,1
46,855,11,0,0,1,1
42,837,23,1,1,1,1
45,870,19,1,1,1,1
46,503,11,0,1,1,1
43,671,13,0,0,1,1
45,623,24,0,0,1,1
45,547,22,1,1,1,1
45,709,15,1,0,1,1
40,671,19,1,1,1,1
44,501,24,1,1,1,1
40,706,19,0,1,1,1
46,872,24,0,1,1,1
46,736,20,1,0,1,1
45,833,24,0,1,1,1
46,524,28,1,0,1,1
46,694,17,1,0,1,1
42,614,29,0,0,1,1
46,860,15,0,1,1,1
43,703,22,0,0,1,1
43,645,26,0,1,1,1
45,569,27,1,0,1,1
45,890,19,0,1,1,1
42,848,26,0,1,1,1
41,847,22,0,1,1,1
46,880,10,1,0,1,1
42,657,29,1,0,1,1
42,513,21,0,1,1,1
40,586,25,1,0,1,1
45,716,18,1,0,1,1
46,704,21,1,0,1,1
42,555,12,1,0,1,1
45,864,10,0,0,1,1
42,750,29,1,1,1,1
45,539,22,0,1,1,1
45,745,17,0,1,1,1
40,864,14,0,1,1,1
44,895,27,0,0,1,1
42,669,15,0,0,1,1
46,668,26,0,0,1,1
41,581,19,0,0,1,1
45,727,27,1,1,1,1
43,582,10,1,0,1,1
41,837,17,1,0,1,1
45,529,11,1,0,1,1
45,857,27,1,0,1,1
46,872,28,0,0,1,1
41,881,17,0,1,1,1
43,796,15,0,0,1,1
46,846,12,1,0,1,1
41,739,26,1,1,1,1
42,668,15,1,0,1,1
41,584,12,0,0,1,1
45,876,23,1,0,1,1
45,876,18,1,0,1,1
41,580,23,1,1,1,1
44,846,16,0,0,1,1
46,553,15,1,0,1,1
45,799,13,0,1,1,1
41,779,26,0,0,1,1
41,760,19,0,0,1,1
45,501,19,0,0,1,1
45,667,22,1,0,1,1
44,887,18,0,1,1,1
45,529,26,0,1,1,1
44,806,21,1,1,1,1
45,651,28,0,1,1,1
40,690,12,0,1,1,1
45,864,20,1,1,1,1
41,740,19,1,1,1,1
44,585,12,1,1,1,1
42,720,16,1,1,1,1
45,775,14,1,0,1,1
45,771,13,1,0,1,1
45,868,22,0,0,1,1
46,576,17,0,1,1,1
40,748,17,0,1,1,1
41,612,23,0,0,1,1
46,720,18,0,0,1,1
45,587,16,0,0,1,1
41,778,27,0,1,1,1
46,805,15,1,1,1,1
40,798,17,0,0,1,1
46,697,21,0,0,1,1
41,779,26,0,1,1,1
46,735,29,1,0,1,1
46,635,11,1,1,1,1
40,715,18,1,0,1,1
45,846,16,1,1,1,1
42,697,28,1,0,1,1
44,779,22,1,0,1,1
45,700,19,1,1,1,1
40,751,22,1,1,1,1
45,890,27,1,1,1,1
40,816,29,0,0,1,1
43,748,10,1,0,1,1
46,762,28,0,0,1,1
45,613,20,1,0,1,1
40,706,15,0,0,1,1
43,877,12,1,0,1,1
44,568,18,1,1,1,1
43,697,13,0,0,1,1
46,730,26,0,0,1,1
40,889,11,0,0,1,1
45,786,11,0,0,1,1
44,733,12,1,1,1,1
46,594,21,1,1,1,1
45,787,19,0,0,1,1
45,713,25,0,1,1,1
40,500,10,1,0,1,1
40,517,20,1,0,1,1
43,598,24,0,0,1,1
46,676,17,1,0,1,1
46,676,23,1,1,1,1
40,723,22,0,0,1,1
46,896,17,0,1,1,1
45,897,22,0,1,1,1
46,624,29,1,0,1,1
40,880,17,0,1,1,1
46,678,10,0,0,1,1
46,668,27,1,0,1,1
42,731,21,0,0,1,1
42,630,21,1,1,1,1
46,817,19,0,1,1,1
46,613,12,1,0,1,1
46,706,20,0,0,1,1
46,504,11,1,0,1,1
41,658,25,0,1,1,1
42,889,27,0,1,1,1
44,862,27,0,1,1,1
45,864,19,1,0,1,1
43,511,18,1,1,1,1
43,819,29,0,1,1,1
46,576,28,1,1,1,1
45,604,24,1,0,1,1
46,845,23,0,1,1,1
44,892,27,1,0,1,1
46,882,16,0,1,1,1
40,793,16,0,0,1,1
40,806,10,0,0,1,1
45,730,21,1,0,1,1
43,895,19,1,1,1,1
43,792,25,1,0,1,1
46,839,22,0,0,1,1
42,790,10,1,1,1,1
44,668,27,1,0,1,1
44,509,13,0,0,1,1
41,673,16,0,1,1,1
43,587,19,0,1,1,1
46,800,17,1,1,1,1
45,797,12,0,0,1,1
44,676,10,0,1,1,1
46,710,29,1,0,1,1
46,575,11,0,0,1,1
40,593,20,0,0,1,1
45,592,15,0,1,1,1
45,587,15,1,0,1,1
41,719,27,0,1,1,1
44,848,11,0,1,1,1
45,604,15,0,0,1,1
44,587,20,0,0,1,1
46,632,23,1,1,1,1
43,807,18,1,1,1,1
46,793,11,1,0,1,1
46,555,21,1,0,1,1
42,797,28,1,0,1,1
46,530,29,0,1,1,1
45,819,11,1,0,1,1
45,823,17,1,1,1,1
40,670,24,0,1,1,1
44,823,12,1,1,1,1
46,539,19,1,1,1,1
46,611,18,0,1,1,1
44,546,17,0,0,1,1
45,833,23,0,1,1,1
45,660,12,0,1,1,1
40,657,14,1,0,1,1
45,842,10,0,0,1,1
43,521,21,0,0,1,1
46,582,23,0,1,1,1
43,806,10,1,0,1,1
44,674,26,0,1,1,1
46,611,12,1,1,1,1
45,509,12,0,0,1,1
46,620,20,1,0,1,1
41,715,26,1,0,1,1
46,510,10,1,0,1,1
43,539,25,1,1,1,1
42,625,16,1,1,1,1
46,570,28,1,0,1,1
43,566,11,0,1,1,1
45,802,21,1,0,1,1
40,544,16,0,1,1,1
42,704,11,0,1,1,1
41,555,10,1,0,1,1
41,835,14,1,0,1,1
44,855,13,1,0,1,1
46,728,26,0,1,1,1
42,559,26,1,0,1,1
42,654,24,0,0,1,1
42,580,22,0,1,1,1
46,564,16,0,0,1,1
46,761,27,0,1,1,1
45,554,11,0,1,1,1
45,889,13,1,0,1,1
46,534,16,0,0,1,1
45,744,20,0,1,1,1
45,845,19,0,0,1,1
41,758,16,0,1,1,1
42,549,27,1,1,1,1
46,689,18,0,0,1,1
40,895,10,0,1,1,1
45,541,20,0,1,1,1
44,883,15,0,1,1,1
46,500,24,1,1,1,1
46,597,10,0,0,1,1
46,740,13,1,0,1,1
45,667,13,1,1,1,1
41,882,25,1,0,1,1
40,796,17,1,1,1,1
43,600,26,0,0,1,1
42,522,15,1,0,1,1
46,733,23,1,1,1,1
40,885,15,0,1,1,1
43,758,23,0,1,1,1
46,708,20,0,0,1,1
44,811,19,1,1,1,1
43,777,11,1,0,1,1
41,607,23,1,1,1,1
44,576,11,1,0,1,1
45,558,23,1,1,1,1
46,887,16,0,0,1,1
45,811,10,1,0,1,1
45,547,12,0,0,1,1
46,806,25,0,0,1,1
42,611,15,1,0,1,1
42,595,11,0,0,1,1
41,562,14,0,0,1,1
41,731,19,1,0,1,1
46,714,17,0,0,1,1
44,753,10,1,0,1,1
42,779,19,0,0,1,1
41,590,25,1,0,1,1
45,742,20,1,0,1,1
44,714,20,1,0,1,1
44,768,23,0,0,1,1
46,579,25,1,1,1,1
44,588,21,1,0,1,1
46,599,20,0,0,1,1
46,590,15,0,0,1,1
43,682,29,0,0,1,1
40,745,16,0,1,1,1
45,559,28,0,0,1,1
45,740,20,1,1,1,1
41,652,25,1,1,1,1
46,520,26,1,0,1,1
46,699,11,1,1,1,1
46,605,28,1,1,1,1
40,666,25,0,1,1,1
45,749,19,0,1,1,1
45,887,29,0,0,1,1
41,702,28,1,0,1,1
46,624,28,0,1,1,1
41,745,28,0,1,1,1
41,566,18,0,1,1,1
42,620,18,0,1,1,1
44,794,14,0,1,1,1
43,754,13,0,1,1,1
46,768,27,0,1,1,1
45,654,20,1,1,1,1
45,766,15,1,1,1,1
45,754,17,1,1,1,1
43,557,14,0,0,1,1
46,502,16,1,1,1,1
45,532,21,0,0,1,1
43,667,29,1,0,1,1
46,719,14,1,0,1,1
41,535,15,0,0,1,1
46,544,11,1,0,1,1
45,725,17,1,0,1,1
46,582,10,1,1,1,1
43,694,13,0,1,1,1
40,633,14,1,0,1,1
41,698,21,1,0,1,1
44,855,10,0,0,1,1
45,604,22,1,1,1,1
46,771,23,1,0,1,1
43,852,26,1,1,1,1
42,519,26,0,0,1,1
46,894,21,0,0,1,1
41,620,26,1,0,1,1
45,531,20,0,0,1,1
40,598,11,0,1,1,1
41,822,15,0,0,1,1
45,896,18,1,0,1,1
46,806,10,0,1,1,1
41,751,11,0,1,1,1
42,697,27,0,0,1,1
45,557,27,0,1,1,1
44,795,28,1,1,1,1
45,581,12,1,1,1,1
45,553,23,0,1,1,1
46,547,24,1,0,1,1
46,603,15,0,1,1,1
46,521,15,0,1,1,1
43,539,13,1,1,1,1
42,516,28,0,1,1,1
43,610,16,1,0,1,1
46,533,12,1,1,1,1
45,628,28,0,1,1,1
44,679,24,0,0,1,1
45,621,29,1,1,1,1
45,594,10,0,1,1,1
40,774,11,0,0,1,1
46,897,27,0,0,1,1
41,694,27,1,0,1,1
44,658,27,0,1,1,1
44,825,10,0,1,1,1
46,689,23,1,0,1,1
40,533,25,0,0,1,1
40,627,26,0,0,1,1
46,662,21,1,1,1,1
46,575,26,0,1,1,1
46,588,25,1,1,1,1
45,559,22,1,1,1,1
45,503,10,1,1,1,1
45,642,24,0,1,1,1
40,529,26,1,1,1,1
40,657,28,0,1,1,1
42,565,28,0,1,1,1
45,650,17,0,0,1,1
41,750,23,1,1,1,1
43,576,27,0,0,1,1
46,803,25,0,0,1,1
45,528,29,1,1,1,1
45,712,20,1,0,1,1
41,625,26,0,1,1,1
44,564,17,1,0,1,1
46,658,18,0,0,1,1
46,600,18,1,0,1,1
43,650,24,0,0,1,1
43,701,26,1,1,1,1
41,684,11,1,1,1,1
44,624,12,1,0,1,1
40,599,26,0,1,1,1
41,819,28,0,1,1,1
44,700,23,1,0,1,1
40,859,19,0,1,1,1
43,708,20,0,0,1,1
41,796,27,0,1,1,1
43,890,13,0,1,1,1
40,876,23,0,0,1,1
41,843,18,1,0,1,1
45,736,19,0,0,1,1
46,583,22,1,1,1,1
44,829,14,0,0,1,1
43,616,29,1,0,1,1
45,566,12,1,1,1,1
45,512,17,1,0,1,1
42,729,10,1,0,1,1
46,511,28,0,1,1,1
44,740,25,0,1,1,1
46,735,20,0,0,1,1
45,564,16,1,1,1,1
43,553,28,0,1,1,1
40,678,14,0,1,1,1
44,821,28,1,0,1,1
41,771,21,1,0,1,1
46,656,24,0,1,1,1
46,705,18,1,0,1,1
41,638,23,1,0,1,1
42,662,27,0,1,1,1
46,766,13,0,1,1,1
45,714,18,1,1,1,1
41,833,29,1,1,1,1
46,629,19,1,1,1,1
46,515,17,1,1,1,1
46,671,12,0,0,1,1
40,515,16,1,0,1,1
42,715,13,0,0,1,1
40,638,24,1,1,1,1
40,750,16,0,1,1,1
42,610,21,1,1,1,1
45,670,22,1,0,1,1
46,854,22,0,1,1,1
45,779,24,1,0,1,1
44,772,12,0,1,1,1
42,740,29,0,0,1,1
46,784,13,1,0,1,1
40,850,29,0,0,1,1
45,664,17,0,0,1,1
45,834,20,1,1,1,1
45,636,16,1,0,1,1
46,877,13,1,1,1,1
46,592,21,0,1,1,1
46,572,23,0,1,1,1
45,779,24,0,1,1,1
45,705,18,1,1,1,1
40,517,29,1,0,1,1
45,604,26,1,1,1,1
46,660,25,1,1,1,1
40,845,24,0,0,1,1
42,870,29,1,1,1,1
40,739,10,1,0,1,1
46,628,20,0,0,1,1
42,648,15,0,1,1,1
44,687,14,1,1,1,1
40,887,11,1,1,1,1
45,597,25,1,0,1,1
42,697,24,1,1,1,1
44,501,29,0,0,1,1
46,631,13,0,1,1,1
44,538,21,0,1,1,1
46,856,23,1,0,1,1
40,736,27,1,1,1,1
41,807,22,0,0,1,1
42,686,17,1,1,1,1
45,597,29,1,0,1,1
45,720,19,1,0,1,1
45,619,29,1,1,1,1
46,775,25,0,0,1,1
44,685,12,1,0,1,1
43,742,24,1,1,1,1
45,676,11,0,1,1,1
44,560,13,0,0,1,1
40,589,17,1,0,1,1
45,684,28,0,1,1,1
45,636,21,1,1,1,1
46,504,21,0,1,1,1
44,733,13,0,1,1,1
44,682,29,0,1,1,1
44,632,14,0,1,1,1
43,552,26,1,0,1,1
45,808,23,0,1,1,1
42,861,26,0,1,1,1
42,682,20,1,1,1,1
46,600,29,1,0,1,1
45,667,12,1,1,1,1
46,890,10,1,0,1,1
46,600,25,0,0,1,1
45,767,25,0,1,1,1
45,501,10,1,1,1,1
45,857,26,1,0,1,1
43,843,23,1,1,1,1
46,646,24,0,1,1,1
43,530,12,0,0,1,1
44,746,20,1,0,1,1
40,869,28,0,1,1,1
46,579,27,1,1,1,1
42,533,10,1,0,1,1
41,528,20,0,1,1,1
40,600,20,0,1,1,1
44,508,14,1,0,1,1
46,617,10,0,0,1,1
41,878,13,0,1,1,1
46,522,18,0,1,1,1
44,873,16,0,0,1,1
41,727,24,1,0,1,1
46,621,21,1,1,1,1
43,558,28,1,1,1,1
40,713,24,0,0,1,1
40,763,14,0,0,1,1
46,612,26,1,1,1,1
46,848,26,0,1,1,1
43,712,29,1,0,1,1
46,761,19,1,0,1,1
45,535,13,0,0,1,1
45,855,19,1,1,1,1
45,759,28,1,1,1,1
45,579,25,0,0,1,1
43,881,26,0,1,1,1
42,618,18,0,1,1,1
43,688,26,0,1,1,1
42,578,20,0,1,1,1
45,791,12,1,0,1,1
45,866,10,1,1,1,1
46,749,15,1,0,1,1
45,583,27,0,0,1,1
45,675,10,0,1,1,1
40,770,26,1,0,1,1
42,563,27,1,1,1,1
44,823,16,0,0,1,1
40,680,24,0,1,1,1
46,510,24,1,0,1,1
45,824,24,1,0,1,1
45,649,24,0,1,1,1
42,554,27,1,1,1,1
45,751,15,1,0,1,1
46,710,19,1,1,1,1
41,638,16,1,1,1,1
45,771,23,1,0,1,1
44,765,14,0,1,1,1
46,678,21,0,0,1,1
45,872,13,0,0,1,1
45,865,27,1,0,1,1
42,836,19,0,0,1,1
42,631,26,1,1,1,1
46,627,11,0,0,1,1
43,664,26,0,0,1,1
46,785,25,0,1,1,1
46,676,20,0,1,1,1
45,784,13,1,1,1,1
42,700,25,1,0,1,1
45,603,18,0,0,1,1
40,672,27,0,0,1,1
41,618,27,0,1,1,1
45,852,10,1,0,1,1
44,633,29,0,0,1,1
42,566,22,0,1,1,1
45,756,15,0,0,1,1
46,628,14,0,1,1,1
46,861,21,1,0,1,1
44,721,12,1,1,1,1
41,695,12,1,1,1,1
44,839,22,1,0,1,1
45,570,17,0,1,1,1
45,604,28,0,0,1,1
40,546,28,1,0,1,1
42,594,27,0,0,1,1
45,574,15,1,1,1,1
41,593,13,1,0,1,1
42,635,19,0,0,1,1
46,818,12,0,0,1,1
41,713,27,0,1,1,1
41,606,19,1,1,1,1
44,887,19,0,0,1,1
43,797,13,0,0,1,1
46,691,22,0,0,1,1
41,779,12,1,0,1,1
46,862,22,1,1,1,1
43,525,13,1,1,1,1
42,525,19,0,1,1,1
43,751,13,1,1,1,1
41,777,28,1,0,1,1
42,700,16,0,1,1,1
45,657,22,1,1,1,1
42,530,27,1,1,1,1
46,646,14,1,0,1,1
46,856,19,0,1,1,1
41,785,23,0,1,1,1
46,597,21,1,0,1,1
46,814,16,0,1,1,1
45,621,21,1,1,1,1
43,841,11,1,1,1,1
46,870,18,1,0,1,1
40,771,27,1,1,1,1
46,678,19,0,1,1,1
41,885,26,1,0,1,1
44,634,10,0,0,1,1
42,522,17,1,1,1,1
45,732,18,0,0,1,1
42,764,13,0,0,1,1
46,852,18,0,1,1,1
45,519,27,1,1,1,1
43,769,24,1,1,1,1
45,517,13,1,0,1,1
